donor,feat,dataset,recipient,n_rows,row,a_start,a_final,suppression_frac,n_cols_changed,n_suppressors,n_repairs,ablate_x1e3,patch_x1e3,patch_columns
tabicl_v2,227,kddcup09_appetency,tabdpt,1,188,3.890451431274414,1.8417474031448364,0.5265980219314739,9,9,0,-2.0254310220479965,-1.8480736762285233,Var216|Var206|Var78|Var144|Var123|Var81|Var57|Var212|Var38
tabicl_v2,227,maternal_health_risk,tabpfn,4,93,0.9067748785018921,0.0,1.0,1,1,0,-229.45380210876465,-163.82741928100586,BS
tabicl_v2,227,in_vehicle_coupon_recommendation,mitra,1,197,3.5398387908935547,0.0,1.0,6,6,0,-31.54119849205017,-105.1902174949646,occupation|RestaurantLessThan20|expiration|time|toCoupon_GEQ15min|CarryAway
tabicl_v2,228,Diabetes130US,tabpfn,1,15,1.9460668563842773,0.0,1.0,1,1,0,-0.029027462005615234,0.5173087120056152,num_lab_procedures
tabicl_v2,228,in_vehicle_coupon_recommendation,tabdpt,1,162,3.2476115226745605,2.5172433853149414,0.22489393582337294,5,5,0,13.914167881011963,0.0,occupation|RestaurantLessThan20|temperature|age|expiration
tabicl_v2,228,Is-this-a-good-customer,tabdpt,1,94,1.872740626335144,0.5179696083068848,0.7234162590254026,3,3,0,-10.34778356552124,-2.025306224822998,credit_amount|income|month
tabicl_v2,233,jm1,tabpfn,7,39,3.401858329772949,2.0327911376953125,0.40244685679459574,6,6,0,-3.0985474586486816,-1.295626163482666,lOCode|loc|l|d|e|t
tabicl_v2,233,Bank_Customer_Churn,tabpfn,5,59,2.5828452110290527,1.2031108140945435,0.5341916701174663,2,2,0,4.011690616607666,2.2699832916259766,tenure|balance
tabicl_v2,233,Marketing_Campaign,tabdpt,3,100,2.769322633743286,2.3310396671295166,0.15826359892972947,6,6,0,-1.1352300643920898,-0.1424551010131836,NumStorePurchases|MntFishProducts|NumDealsPurchases|Income|MntGoldProds|MntMeatProducts
tabicl_v2,238,GiveMeSomeCredit,mitra,4,143,6.181910514831543,0.0,1.0,6,5,1,-10.246217250823975,-10.658800601959229,NumberRealEstateLoansOrLines|age|NumberOfTime30-59DaysPastDueNotWorse|NumberOfOpenCreditLinesAndLoans|RevolvingUtilizationOfUnsecuredLines|MonthlyIncome
tabicl_v2,238,MIC,mitra,3,54,5.078184127807617,1.8214259147644043,0.6413233807749384,12,12,0,-3.950953483581543,-2.98231840133667,n_r_ecg_p_09|nr_04|IBS_NASL|zab_leg_02|ANT_CA_S_n|S_AD_KBRIG|NA_BLOOD|GIPER_NA|NA_R_1_n|TIME_B_S|ROE|D_AD_KBRIG
tabicl_v2,238,bank-marketing,mitra,2,80,4.573018550872803,0.0,1.0,4,4,0,-8.953690528869629,-11.101126670837402,loan|balance|default|job
tabicl_v2,242,GiveMeSomeCredit,mitra,1,66,4.604741096496582,3.131510019302368,0.3199378741000422,3,3,0,8.020639419555664,4.252791404724121,age|NumberOfOpenCreditLinesAndLoans|RevolvingUtilizationOfUnsecuredLines
tabicl_v2,242,coil2000_insurance_policies,mitra,1,74,5.932357311248779,1.5225573778152466,0.7433469870521431,12,12,0,-3.7623047828674316,-3.892660140991211,customerMainType|mediumLevelEducation|socialClassB2|income45To75k|socialClassD|oneCar|incomeLessThan30k|middleManagement|avgAge|highLevelEducation|nationalHealthService|contributionTrailerPolicies
tabicl_v2,242,credit_card_clients_default,tabpfn,1,179,3.779473066329956,2.237858772277832,0.40789132955750973,7,7,0,-4.3950676918029785,3.0242353677749634,AGE|SEX|PAY_AMT5|LIMIT_BAL|PAY_AMT4|BILL_AMT2|PAY_AMT6
tabicl_v2,243,customer_satisfaction_in_airline,tabdpt,1,134,1.5043721199035645,0.0,1.0,3,3,0,-0.16885995864868164,-3.1038522720336914,Onboardservice|Seatcomfort|Inflightwifiservice
tabicl_v2,243,MIC,tabdpt,5,64,0.7410264611244202,0.0,1.0,2,2,0,-0.10675191879272461,-0.6198287010192871,GIPO_K|NITR_S
tabicl_v2,244,hazelnut-spread-contaminant-detection,tabdpt,2,162,1.619702696800232,0.7763146758079529,0.5207054496225855,9,9,0,-6.770074367523193,-3.9461851119995117,s61|s23|s65|s41|s12|s36|s13|s51|s24
tabicl_v2,244,heloc,mitra,1,161,0.8403768539428711,0.0,1.0,8,2,6,-12.948155403137207,-8.967816829681396,NetFractionInstallBurden|ExternalRiskEstimate|NumTradesOpeninLast12M|MSinceOldestTradeOpen|AverageMInFile|NumSatisfactoryTrades|PercentInstallTrades|NetFractionRevolvingBurden
tabicl_v2,244,E-CommereShippingData,mitra,1,21,1.8150129318237305,0.0,1.0,6,4,2,56.484222412109375,3.568708896636963,Cost_of_the_Product|Customer_rating|Product_importance|Prior_purchases|Customer_care_calls|Weight_in_gms
tabicl_v2,246,maternal_health_risk,tabpfn,7,21,2.16441011428833,0.0,1.0,3,3,0,-0.7825493812561035,-223.65409135818481,Age|BS|SystolicBP
tabicl_v2,246,hazelnut-spread-contaminant-detection,tabpfn,1,148,1.8608145713806152,1.5834619998931885,0.14904901098321013,7,7,0,0.0035762786865234375,0.00286102294921875,s43|s53|s62|s42|s16|s54|s26
tabicl_v2,246,splice,tabdpt,9,15,1.8908292055130005,0.0,1.0,9,9,0,-2.446115016937256,-2.5076866149902344,position_17|position_-13|position_-15|position_10|position_-10|position_-5|position_-6|position_-22|position_-14
tabicl_v2,279,Bank_Customer_Churn,mitra,7,133,3.2343149185180664,0.0,1.0,4,1,3,9.621679782867432,9.671807289123535,age|estimated_salary|balance|credit_score
tabicl_v2,279,Diabetes130US,tabdpt,2,143,12.905203819274902,11.194351196289062,0.13257075571565569,6,6,0,-31.17901086807251,-1.6699433326721191,admission_type_id|diag_2|change|num_procedures|age|diag_1
tabicl_v2,279,MIC,tabdpt,8,124,2.4079411029815674,0.0,1.0,10,2,8,-7.696390151977539,-7.106423377990723,D_AD_KBRIG|NOT_NA_2_n|NA_R_1_n|lat_im|L_BLOOD|AGE|post_im|K_BLOOD|ALT_BLOOD|AST_BLOOD
tabicl_v2,301,Amazon_employee_access,mitra,2,122,1.5524210929870605,0.0,1.0,2,2,0,-1.524031162261963,-1.144111156463623,ROLE_ROLLUP_1|ROLE_FAMILY_DESC
tabicl_v2,301,E-CommereShippingData,mitra,3,111,2.4800214767456055,1.061151385307312,0.5721200823229152,3,3,0,47.91617393493652,31.889498233795166,Customer_care_calls|Discount_offered|Weight_in_gms
tabicl_v2,301,Fitness_Club,mitra,1,50,4.775300025939941,0.0,1.0,1,1,0,17.770111560821533,-74.99867677688599,months_as_member
tabicl_v2,314,maternal_health_risk,tabpfn,5,63,2.442969799041748,0.0,1.0,2,2,0,9.656965732574463,33.6461067199707,Age|HeartRate
tabicl_v2,314,customer_satisfaction_in_airline,tabdpt,1,160,0.9370709657669067,0.8924538493156433,0.04761338050288262,1,1,0,0.12153387069702148,-0.017821788787841797,FlightDistance
tabicl_v2,314,credit-g,tabpfn,1,80,1.9942092895507812,0.0,1.0,4,4,0,-2.058565616607666,-6.34843111038208,job|credit_purpose|checking_status|housing
tabicl_v2,349,Is-this-a-good-customer,tabdpt,2,129,0.5841410160064697,0.0,1.0,1,1,0,-14.192372560501099,-14.192372560501099,credit_amount
tabicl_v2,349,Bank_Customer_Churn,mitra,1,27,0.6166730523109436,0.0,1.0,1,1,0,2.848803997039795,3.1723976135253906,credit_score
tabicl_v2,349,Diabetes130US,tabpfn,1,68,2.4232230186462402,1.335367202758789,0.4489293009832804,3,3,0,-0.751793384552002,-0.32210350036621094,num_procedures|age|num_medications
tabicl_v2,367,MIC,mitra,7,116,6.645776271820068,0.0,1.0,10,6,4,-22.283732891082764,-22.27550745010376,R_AB_2_n|STENOK_AN|NOT_NA_1_n|ritm_ecg_p_08|NA_R_1_n|GIPO_K|L_BLOOD|K_BLOOD|AST_BLOOD|n_p_ecg_p_05
tabicl_v2,367,GiveMeSomeCredit,mitra,1,103,2.7027809619903564,1.4086319208145142,0.4788212805165008,3,3,0,13.585329055786133,7.11977481842041,NumberOfDependents|NumberOfOpenCreditLinesAndLoans|RevolvingUtilizationOfUnsecuredLines
tabicl_v2,367,splice,tabdpt,8,72,1.0581127405166626,0.0,1.0,4,4,0,-0.14889240264892578,-0.24706125259399414,position_-25|position_-9|position_3|position_-22
tabicl_v2,37,APSFailure,mitra,1,193,3.4103472232818604,1.8492012023925781,0.45776747019529385,13,13,0,-16.81700348854065,-7.654637098312378,cg_000|cm_000|du_000|cz_000|cb_000|ar_000|ct_000|bk_000|br_000|bl_000|dt_000|cv_000|dp_000
tabicl_v2,37,Diabetes130US,tabpfn,3,23,2.310877799987793,0.0,1.0,4,4,0,-0.8103847503662109,-1.2692809104919434,diag_2|glimepiride|payer_code|num_procedures
tabicl_v2,37,anneal,mitra,2,17,2.053234577178955,0.0,1.0,1,1,0,-0.14847517013549805,-0.14632940292358398,width
tabicl_v2,381,Fitness_Club,tabdpt,1,23,1.781450867652893,0.0,1.0,2,2,0,-20.79547941684723,-32.17415511608124,months_as_member|category
tabicl_v2,381,customer_satisfaction_in_airline,tabdpt,1,160,0.6354162693023682,0.0,1.0,1,1,0,-0.1195073127746582,-0.17279386520385742,FlightDistance
tabicl_v2,381,splice,tabdpt,4,15,1.2038724422454834,0.0,1.0,3,3,0,-2.60162353515625,-2.4129748344421387,position_-20|position_3|position_-12
tabicl_v2,386,Amazon_employee_access,mitra,1,96,1.0325688123703003,0.0,1.0,2,2,0,-0.5869865417480469,-0.43958425521850586,MGR_ID|ROLE_DEPTNAME
tabicl_v2,386,MIC,mitra,1,93,4.205329418182373,3.0428011417388916,0.27644166742731635,12,12,0,-2.186417579650879,-0.9004473686218262,SVT_POST|IBS_NASL|O_L_POST|n_p_ecg_p_09|ANT_CA_S_n|ritm_ecg_p_02|zab_leg_01|DLIT_AG|ritm_ecg_p_07|TIME_B_S|ALT_BLOOD|L_BLOOD
tabicl_v2,386,splice,tabdpt,9,15,1.0101163387298584,0.0,1.0,2,2,0,-2.44063138961792,-2.452969551086426,position_-15|position_-10
tabicl_v2,390,Amazon_employee_access,mitra,1,181,2.735067844390869,0.7185446619987488,0.7372845198438663,2,2,0,0.4330873489379883,1.519322395324707,RESOURCE|ROLE_DEPTNAME
tabicl_v2,390,customer_satisfaction_in_airline,tabdpt,1,9,1.408163070678711,0.0,1.0,2,2,0,-0.02002716064453125,-0.0813603401184082,EaseofOnlinebooking|Foodanddrink
tabicl_v2,390,MIC,mitra,1,92,5.291667938232422,0.0,1.0,13,13,0,-6.874561309814453,-20.229250192642212,K_BLOOD|SVT_POST|O_L_POST|GEPAR_S_n|FK_STENOK|NA_KB|ALT_BLOOD|AGE|AST_BLOOD|NA_BLOOD|L_BLOOD|INF_ANAM|S_AD_KBRIG
tabicl_v2,415,anneal,tabdpt,11,11,1.5327739715576172,0.0,1.0,3,3,0,0.5365610122680664,0.0795125961303711,shape|formability|width
tabicl_v2,415,MIC,tabdpt,5,119,0.7287009358406067,0.0,1.0,2,2,0,-0.28228759765625,-0.14919042587280273,K_BLOOD|ritm_ecg_p_02
tabicl_v2,422,coil2000_insurance_policies,mitra,2,142,5.135888576507568,1.1957743167877197,0.7671728467285299,9,9,0,-15.135109424591064,-11.444270610809326,nationalHealthService|contributionPrivateThirdPartyInsurance|contributionTrailerPolicies|contributionTractorPolicies|contributionMotorcycleScooterPolicies|numberOfTractorPolicies|numberOfSocialSecurityInsurancePolicies|socialClassB1|unskilledLabourers
tabicl_v2,422,customer_satisfaction_in_airline,tabpfn,3,52,1.677473783493042,1.1653555631637573,0.30529134068664204,2,2,0,18.123388290405273,1.1444091796875,Onlinesupport|Cleanliness
tabicl_v2,422,Marketing_Campaign,tabpfn,1,140,6.23081111907959,0.0,1.0,7,7,0,21.975994110107422,18.586814403533936,Recency|MntGoldProds|AcceptedCmp3|NumWebVisitsMonth|Year_Birth|Kidhome|MntSweetProducts
tabicl_v2,43,heloc,tabdpt,1,74,0.8937370777130127,0.47492265701293945,0.4686103230401709,3,3,0,2.6461035013198853,0.0,NumRevolvingTradesWBalance|NumTradesOpeninLast12M|PercentInstallTrades
tabicl_v2,43,anneal,tabdpt,20,24,2.376896619796753,0.8370773196220398,0.6478276284083327,3,3,0,-0.11080503463745117,-0.2536773681640625,thick|bl|hardness
tabicl_v2,43,Marketing_Campaign,tabdpt,2,194,2.8819708824157715,1.264474630355835,0.5612465628743941,5,5,0,1.200556755065918,-1.4996528625488281,MntMeatProducts|Education|MntFishProducts|NumCatalogPurchases|MntSweetProducts
tabicl_v2,442,in_vehicle_coupon_recommendation,mitra,1,66,3.989558696746826,0.0,1.0,6,4,2,23.73051643371582,12.89433240890503,education|direction_opp|Restaurant20To50|time|age|temperature
tabicl_v2,442,maternal_health_risk,tabpfn,2,65,1.1138060092926025,0.0,1.0,1,1,0,-396.3654041290283,-374.48886036872864,BS
tabicl_v2,442,customer_satisfaction_in_airline,tabpfn,1,54,2.481710910797119,0.0,1.0,6,6,0,-1.8465518951416016,-9.810447692871094,FlightDistance|Cleanliness|Checkinservice|CustomerType|Onboardservice|Foodanddrink
tabicl_v2,459,Bank_Customer_Churn,mitra,2,53,1.0019351243972778,0.0,1.0,3,3,0,0.5202889442443848,0.7623434066772461,tenure|age|credit_score
tabicl_v2,459,GiveMeSomeCredit,tabdpt,1,189,1.364305853843689,0.0,1.0,2,1,1,-2.5578252971172333,-2.5578252971172333,NumberOfOpenCreditLinesAndLoans|DebtRatio
tabicl_v2,459,Is-this-a-good-customer,tabdpt,2,40,0.4782705307006836,0.0,1.0,1,1,0,-0.7336139678955078,-0.7336139678955078,income
tabicl_v2,462,anneal,tabdpt,20,63,0.3847992420196533,0.0,1.0,1,1,0,-0.00959634780883789,0.04559755325317383,len
tabicl_v2,462,maternal_health_risk,tabpfn,8,21,2.283181667327881,0.0,1.0,3,3,0,-1.6744732856750488,-120.86957693099976,DiastolicBP|SystolicBP|Age
tabicl_v2,462,splice,tabdpt,7,122,0.5457862019538879,0.0,1.0,4,4,0,-0.6441473960876465,-0.6175637245178223,position_-28|position_-19|position_-29|position_17
tabicl_v2,501,Diabetes130US,tabpfn,2,68,3.9594593048095703,0.0,1.0,5,5,0,-0.8103251457214355,-0.8103251457214355,diag_1|insulin|num_procedures|age|gender
tabicl_v2,501,APSFailure,mitra,1,76,1.1868175268173218,0.9715150594711304,0.1814116007568292,5,5,0,-0.24330615997314453,-0.022351741790771484,cb_000|be_000|cm_000|dr_000|cz_000
tabicl_v2,501,coil2000_insurance_policies,tabdpt,1,29,1.285323143005371,0.0,1.0,2,2,0,-0.4253983497619629,1.0363459587097168,incomeLessThan30k|oneCar
tabicl_v2,51,APSFailure,tabdpt,2,186,1.3762575387954712,0.0,1.0,7,3,4,-15.087157487869263,-7.5653791427612305,cz_000|br_000|ci_000|cs_000|dn_000|bq_000|ba_004
tabicl_v2,51,E-CommereShippingData,mitra,1,17,3.6421313285827637,0.7619650363922119,0.7907914438964754,4,4,0,42.585551738739014,-23.17976951599121,Weight_in_gms|Customer_care_calls|Discount_offered|Gender
tabicl_v2,51,Diabetes130US,tabpfn,3,20,5.270231246948242,0.0,1.0,4,4,0,-0.8866786956787109,-2.486586570739746,diag_1|glipizide|payer_code|diag_2
tabicl_v2,560,Bank_Customer_Churn,tabpfn,1,181,3.2254748344421387,1.4343922138214111,0.5552926972163167,2,2,0,16.117215156555176,11.887341737747192,credit_score|balance
tabicl_v2,560,diabetes,tabdpt,1,17,0.9902639985084534,0.6270763874053955,0.3667583711516273,2,2,0,-2.4583935737609863,-2.4583935737609863,Glucose|DiabetesPedigreeFunction
tabicl_v2,560,heloc,mitra,2,121,6.305190086364746,0.0,1.0,6,5,1,11.76983118057251,11.980712413787842,MSinceMostRecentInqexcl7days|NetFractionRevolvingBurden|PercentTradesWBalance|PercentInstallTrades|MSinceOldestTradeOpen|MSinceMostRecentTradeOpen
tabicl_v2,57,jm1,tabpfn,1,82,1.401918649673462,0.0,1.0,4,4,0,-2.385377883911133,-3.2501220703125,lOBlank|e|l|i
tabicl_v2,57,splice,tabdpt,7,2,1.2901829481124878,0.0,1.0,6,6,0,-2.6232004165649414,-4.381358623504639,position_-26|position_-6|position_-22|position_-15|position_30|position_-3
tabicl_v2,57,Diabetes130US,tabpfn,1,17,1.434522032737732,0.0,1.0,3,3,0,-0.5176067352294922,-1.0936260223388672,diag_2|num_procedures|max_glu_serum
tabicl_v2,59,Bank_Customer_Churn,tabdpt,3,195,2.0468363761901855,0.6661566495895386,0.6745432818477322,2,2,0,14.055699110031128,6.99305534362793,balance|estimated_salary
tabicl_v2,59,Fitness_Club,tabdpt,1,14,3.435363292694092,3.132596254348755,0.08813246592848699,1,1,0,4.800140857696533,0.0,weight
tabicl_v2,59,bank-marketing,tabdpt,1,116,3.275040626525879,1.795257806777954,0.45183647731346144,3,3,0,2.386331558227539,0.8065104484558105,marital|loan|pdays
tabicl_v2,627,hazelnut-spread-contaminant-detection,tabpfn,1,128,2.886739730834961,1.4398854970932007,0.5012070254505667,7,7,0,0.45412778854370117,0.3268122673034668,s13|s26|s36|s51|s41|s52|s34
tabicl_v2,627,maternal_health_risk,tabpfn,2,2,2.2295141220092773,0.0,1.0,2,2,0,-450.0851631164551,-424.9095320701599,DiastolicBP|BS
tabicl_v2,627,splice,tabdpt,1,53,1.8460692167282104,0.0,1.0,4,4,0,-2.0291805267333984,-1.8021464347839355,position_-22|position_3|position_-11|position_-1
tabicl_v2,66,anneal,tabdpt,17,81,3.880581855773926,0.0,1.0,2,2,0,0.09006261825561523,0.0037550926208496094,formability|surface-quality
tabicl_v2,66,Bank_Customer_Churn,mitra,6,31,1.3987038135528564,0.0,1.0,2,2,0,0.3457069396972656,0.34755468368530273,credit_score|age
tabicl_v2,66,churn,tabdpt,5,43,0.4349471926689148,0.0,1.0,2,1,1,-0.2779960632324219,-0.2779960632324219,total_eve_minutes|account_length
tabicl_v2,68,in_vehicle_coupon_recommendation,tabdpt,9,195,5.107260227203369,0.0,1.0,5,5,0,-61.205148696899414,-61.205148696899414,coupon|maritalStatus|CoffeeHouse|CarryAway|temperature
tabicl_v2,68,hazelnut-spread-contaminant-detection,tabdpt,8,142,4.605706214904785,2.8569226264953613,0.37969933530499334,8,8,0,-11.814296245574951,-4.069209098815918,s24|s16|s41|s45|s63|s34|s25|s23
tabicl_v2,68,Amazon_employee_access,mitra,4,181,4.808459281921387,1.9420897960662842,0.5961097552872997,3,3,0,-2.5736093521118164,-1.8364191055297852,ROLE_DEPTNAME|ROLE_FAMILY_DESC|RESOURCE
tabicl_v2,70,splice,tabdpt,11,2,3.0765092372894287,0.0,1.0,9,9,0,-2.753615379333496,-3.354191780090332,position_17|position_13|position_7|position_-13|position_-16|position_-21|position_-15|position_-5|position_3
tabicl_v2,70,Amazon_employee_access,tabpfn,13,25,4.8961262702941895,0.0,1.0,4,4,0,-10.833799839019775,-122.65020608901978,MGR_ID|ROLE_DEPTNAME|ROLE_FAMILY|ROLE_TITLE
tabicl_v2,70,maternal_health_risk,tabpfn,4,41,4.845897197723389,0.8195474743843079,0.8308780725333313,5,5,0,-22.8118896484375,-40.70329666137695,HeartRate|BS|Age|SystolicBP|DiastolicBP
tabicl_v2,71,MIC,tabdpt,6,21,1.291451096534729,0.0,1.0,5,5,0,6.101250648498535,5.494892597198486,STENOK_AN|GIPO_K|NOT_NA_1_n|D_AD_ORIT|ALT_BLOOD
tabicl_v2,71,jm1,tabpfn,5,35,1.7330009937286377,0.0,1.0,2,2,0,-3.0408501625061035,-2.873539924621582,i|ev(g)
tabicl_v2,71,Bank_Customer_Churn,mitra,4,131,1.9314582347869873,1.5408012866973877,0.2022601064074697,2,2,0,-4.37009334564209,-0.8585453033447266,tenure|estimated_salary
tabicl_v2,77,hazelnut-spread-contaminant-detection,tabpfn,20,196,5.731390953063965,0.0,1.0,3,1,2,-16.27868413925171,-16.27868413925171,s35|s15|s36
tabicl_v2,77,Fitness_Club,tabdpt,6,55,0.7090039849281311,0.0,1.0,2,1,1,15.619933605194092,15.619933605194092,months_as_member|weight
tabicl_v2,77,online_shoppers_intention,tabpfn,4,153,4.530481338500977,0.0,1.0,9,1,8,24.58488941192627,24.90842342376709,PageValues|VisitorType|OperatingSystems|ExitRates|ProductRelated|Region|Informational_Duration|BounceRates|Administrative_Duration
tabicl_v2,9,GiveMeSomeCredit,mitra,6,135,8.340109825134277,1.5872254371643066,0.8096877055046752,2,2,0,-57.45899677276611,-45.27324438095093,RevolvingUtilizationOfUnsecuredLines|MonthlyIncome
tabicl_v2,9,Amazon_employee_access,tabpfn,10,50,1.7650463581085205,0.0,1.0,2,2,0,-0.24884939193725586,-0.5034804344177246,ROLE_TITLE|MGR_ID
tabicl_v2,9,coil2000_insurance_policies,tabpfn,2,167,6.358245372772217,0.0,1.0,19,6,13,22.080346941947937,21.64599299430847,married|householdWithChildren|contributionFirePolicies|numberOfPropertyInsurancePolicies|livingTogether|contributionCarPolicies|numberOfFirePolicies|noReligion|householdWithoutChildren|skilledLabourers|avgAge|middleManagement|numberOfMopedPolicies|purchasingPowerClass|entrepreneur|unskilledLabourers|socialClassD|privateHealthInsurance|highLevelEducation
tabicl_v2,93,Diabetes130US,tabpfn,1,21,1.6634595394134521,0.0,1.0,5,5,0,0.48828125,2.782464027404785,diag_1|number_diagnoses|num_procedures|num_medications|diag_2
tabicl_v2,93,Amazon_employee_access,tabpfn,11,188,1.891000509262085,0.0,1.0,2,2,0,0.4596710205078125,3.562033176422119,ROLE_TITLE|ROLE_ROLLUP_2
tabicl_v2,93,jm1,tabpfn,2,96,1.1725330352783203,0.0,1.0,1,1,0,-0.9763836860656738,-1.6167759895324707,branchCount
tabpfn,100,MIC,tabdpt,11,114,4.142467498779297,3.5821144580841064,0.13527035296241077,10,10,0,-4.712283611297607,3.282785415649414,NA_R_1_n|ZSN_A|zab_leg_06|DLIT_AG|NA_R_2_n|ritm_ecg_p_02|GEPAR_S_n|ritm_ecg_p_06|n_p_ecg_p_05|TRENT_S_n
tabpfn,100,E-CommereShippingData,mitra,1,118,3.265127420425415,2.5603725910186768,0.21584297905130925,2,2,0,-56.0014545917511,10.846138000488281,Warehouse_block|Customer_care_calls
tabpfn,100,HR_Analytics_Job_Change_of_Data_Scientists,mitra,1,82,3.686861038208008,2.886148452758789,0.21718002852594728,5,5,0,-166.829451918602,-157.66438841819763,experience|city|city_development_index|education_level|training_hours
tabpfn,102,E-CommereShippingData,mitra,2,3,2.528949737548828,1.0150399208068848,0.5986318329162575,5,5,0,-0.000476837158203125,-160.00226140022278,Prior_purchases|Customer_care_calls|Mode_of_Shipment|Cost_of_the_Product|Weight_in_gms
tabpfn,102,credit-g,mitra,1,32,3.3801047801971436,2.559964656829834,0.24263748513721375,4,4,0,-0.1468062400817871,-27.759015560150146,employment_since|housing|checking_status|other_installment_plans
tabpfn,102,customer_satisfaction_in_airline,tabdpt,1,24,4.21136474609375,3.357916831970215,0.2026535257757359,7,7,0,-0.011801719665527344,-0.02396106719970703,Onlineboarding|Legroomservice|ArrivalDelayinMinutes|DepartureDelayinMinutes|Onboardservice|Inflightwifiservice|FlightDistance
tabpfn,106,diabetes,mitra,1,56,2.050384759902954,1.2855820655822754,0.37300447666070113,4,4,0,3.8065314292907715,6.851077079772949,Age|DiabetesPedigreeFunction|BMI|SkinThickness
tabpfn,106,E-CommereShippingData,mitra,1,18,1.7326582670211792,1.0967060327529907,0.36703846706109583,4,4,0,-475.43133795261383,-476.8460988998413,Warehouse_block|Discount_offered|Product_importance|Weight_in_gms
tabpfn,106,Fitness_Club,mitra,2,58,1.8395028114318848,1.1122673749923706,0.3953434764654846,1,1,0,4.278719425201416,-12.474000453948975,weight
tabpfn,109,in_vehicle_coupon_recommendation,mitra,1,54,8.602439880371094,7.561525344848633,0.12100224471171285,3,3,0,-34.09886360168457,4.920244216918945,occupation|age|Restaurant20To50
tabpfn,109,taiwanese_bankruptcy_prediction,mitra,1,198,9.21606159210205,7.817859649658203,0.15171360656292424,17,17,0,20.01100778579712,3.2896995544433594,Total_Debt_to_Net_Worth|PreTax_Net_Interest_Rate|Inventory_Accounts_Receivable_to_Net_Value|Working_Capital_Turnover_Rate|Liability_to_Equity|Operating_Profit_Rate|Working_Capital_to_Equity|Net_Value_Per_Share_B|Cash_Reinvestment_Percent|Cash_Flow_Rate|Current_Liability_to_Current_Assets|Total_Assets_to_GNP_Price|Cash_Flow_to_Total_Assets|Allocation_Rate_Per_Person|LongTerm_Fund_Suitability_Ratio_A|Current_Liabilities_to_Liability|Net_Worth_Turnover_Rate
tabpfn,109,E-CommereShippingData,mitra,5,8,8.198944091796875,6.04983377456665,0.2621203771081243,4,4,0,-102.58626937866211,-5.441784858703613,Customer_rating|Discount_offered|Cost_of_the_Product|Weight_in_gms
tabpfn,112,credit-g,tabdpt,1,66,5.4309892654418945,4.767188549041748,0.12222464158123061,7,7,0,0.0,-3.8890838623046875,age_years|checking_status|credit_purpose|duration_months|residence_since|people_liable|savings_status
tabpfn,112,MIC,tabdpt,21,114,5.888979911804199,5.453784465789795,0.07389997122287245,7,7,0,6.2621235847473145,5.080759525299072,NA_BLOOD|NA_R_2_n|nr_03|AGE|inf_im|K_BLOOD|ALT_BLOOD
tabpfn,112,taiwanese_bankruptcy_prediction,mitra,1,184,5.132381439208984,3.915898323059082,0.23702118218582557,7,7,0,-79.57273721694946,-65.65725803375244,Net_Profit_Before_Tax_to_PaidIn_Capital|Inventory_Turnover_Rate|Fixed_Assets_to_Assets|Working_Capital_Turnover_Rate|Cash_Turnover_Rate|Tax_Rate_A|NoCredit_Interval
tabpfn,115,hazelnut-spread-contaminant-detection,tabdpt,4,190,12.328632354736328,11.678783416748047,0.0527105456055413,5,5,0,-1.5219449996948242,-0.5951523780822754,s32|s13|s52|s43|s21
tabpfn,115,polish_companies_bankruptcy,tabicl,2,196,13.220808029174805,12.438079833984375,0.05920426296661724,18,18,0,-6.784975528717041,-0.32210350036621094,long_term_liabilities_to_equity|gross_profit_plus_depreciation_to_sales|receivables_days_ratio|total_assets_to_total_liabilities|gross_profit_to_sales|current_assets_minus_inventory_to_short_term_liabilities|net_profit_to_sales|inventory_turnover_ratio|liquid_assets_to_short_term_liabilities|receivables_plus_inventory_turnover_days|inventory_days_ratio|current_assets_minus_inventories_to_long_term_liabilities|gross_profit_plus_depreciation_to_total_liabilities|equity_to_fixed_assets|current_assets_to_total_liabilities|inventory_days_cost_ratio|net_profit_to_total_assets|gross_profit_to_short_term_liabilities
tabpfn,115,E-CommereShippingData,tabicl,1,118,11.479188919067383,10.604150772094727,0.07622822075165812,2,2,0,41.368842124938965,4.865705966949463,Discount_offered|Product_importance
tabpfn,116,maternal_health_risk,mitra,4,67,7.16282844543457,5.305537700653076,0.25929571801559625,2,2,0,41.7478084564209,40.60471057891846,HeartRate|BS
tabpfn,116,E-CommereShippingData,mitra,5,172,3.9747817516326904,2.433237314224243,0.3878312153303106,6,6,0,424.2580533027649,382.0706605911255,Cost_of_the_Product|Customer_care_calls|Gender|Discount_offered|Product_importance|Weight_in_gms
tabpfn,116,splice,mitra,1,152,6.443154811859131,5.919347763061523,0.0812966728400658,7,7,0,-111.69219017028809,-11.182069778442383,position_-19|position_-16|position_-8|position_-15|position_20|position_15|position_24
tabpfn,118,E-CommereShippingData,mitra,2,114,1.646531343460083,1.2085111141204834,0.2660260499014415,3,3,0,371.19060754776,375.4104971885681,Cost_of_the_Product|Discount_offered|Weight_in_gms
tabpfn,118,splice,tabdpt,2,10,3.208854913711548,2.564892292022705,0.20068299720787258,11,11,0,-0.036776065826416016,-0.02396106719970703,position_25|position_-22|position_27|position_16|position_-25|position_8|position_20|position_-11|position_-8|position_-17|position_-4
